zip,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
19208,0.032388090297184674,0.004842527860437439,-0.040333482955128896,0.03722164972587859,0.031260125636050205,-0.0068437403404877604,-0.040618115860833984,-0.027018639096922134,-0.13353548407687071,-0.1880346659969832,-0.18559401227629024,-0.18985267444133297,-0.2867440741426898,-0.30678709848631736,-0.2832107856348043,-0.4061230755469598,-0.4385711208027846,-0.4547665904417819,-0.4773141318927656,-0.34154441556780946,-0.6770316684866169,-0.8378750417795691,-0.7637438494449714,-0.816830018740768,-0.9390755827182728,-0.7547868501579562,-0.9147498167867423,-0.9727566576347807,-0.9400207960635396,-0.808785030848644,-0.9199514704727008,-1.0478966219898065,-1.0383426528704045,-0.8678488493011639,-0.9299272802037922,-0.9008732648418742,-0.8292847672223549,-0.9667256941701142,-1.0699939021225378,-1.056622293098272,-0.6638358102016322,-1.0454551466072186,-0.8987996445435884,-0.9246710449327978,-0.9558275079089367
1920x,0.043847373295992094,-0.04304422849312096,-0.06881356123213225,0.01621903280540251,0.042960265258231135,0.06622907046176216,0.018593369731758874,-0.14114024317719615,-0.32567354644920654,-0.18029411233978235,-0.21345433332725441,-0.12114944583226812,-0.21979579156303938,-0.3877723587112324,-0.22626838723058076,-0.3434926412745522,-0.14727266546301537,-0.3350645479192327,-0.31141640830370093,-0.5109911323868007,-0.5674845732452265,-0.6777849275852258,-0.7438591322032851,-0.7230430135191397,-1.0445497269696131,-0.878999205250055,-0.896066867510583,-0.9684341770669939,-1.0191033698673535,-0.9790956704003553,-0.8622118727228868,-0.9485703701024552,-0.8697525034420669,-0.894171938147327,-0.7667086072133344,-0.8662225358492226,-1.0238023650366257,-0.7464082780374173,-0.7968274740492156,-0.8506181771378828,-0.7937969167378577,-0.7901340871765239,-0.8880198893910219,-0.7178192231573339,-0.8061592532484251
1921x,0.01685848944724128,-0.10877889552810976,0.10563382314494353,-0.067843549008429,-0.07309732664702502,-0.1584262951087433,-0.03493567091936474,-0.19680082942107643,-0.1992828546850594,-0.24623814320330478,-0.2981023837311392,-0.23155728165719025,-0.4132933319424745,-0.24206711203153677,-0.370697175837026,-0.23270250614040555,-0.5543155020273989,-0.5520757195838025,-0.5514605956044977,-0.4959948561337872,-0.5862560729108046,-0.7049785813022069,-0.6607781630924432,-0.6023085500103265,-0.8449152205352842,-0.736623488515471,-0.811761625247064,-1.0098467880044464,-1.125574246353893,-0.7654034042786196,-0.8545653372683014,-0.9863877241478001,-0.8840406541199444,-0.8390963197873094,-0.8864301681188385,-0.9253285120753812,-0.9281293479443241,-0.8690754048932123,-0.8640254339246314,-0.8054492506066627,-1.169942415513475,-0.8838947934400793,-0.9025117271377169,-0.989580454772222,-0.9132439302691543
1924x,0.07999636704162255,0.005747585189913473,0.09173222329938022,-0.07488978009918207,0.006881801449681889,-0.04835397362665324,0.15941895598157885,-0.05622317869722214,-0.2000525929713891,-0.06804755679915003,-0.09393168218439873,-0.04943492633350846,-0.005739137741904765,0.017116286662394856,-0.2684202657725711,-0.16011483568298315,-0.19049725884970453,0.17309762699152922,-0.09403658484096655,-0.37488167654016535,-0.5040574496337478,-0.21055900137016498,-0.461574947780186,-0.3664265142704346,-0.7059204231476288,-0.5213768347237939,-0.6088015401390748,-0.7565238030021932,-0.517654484188229,-0.5909083579591701,-0.3777546892255714,-0.6056946434315056,-0.5483785092598199,-0.287222272618165,-0.3468554208403989,-0.38160315161631897,-0.9522373658101604,-0.5205198376880541,-0.6168206950399899,-0.36501862110744376,-0.501728897784023,-0.40633811764807953,-0.535732209413746,-0.5257529098595641,-0.23102146870271728
1929x,-0.1438717497983168,0.10046127164103241,0.12835998103846816,-0.032414528826529024,-0.050996940241432025,0.14458482881391915,-0.00048071135809776844,-0.08373380368264674,-0.04916703471475377,-0.19563004864279873,-0.1313451626258022,-0.321234531015092,-0.14542848605416925,-0.4023804158343179,-0.2598010603966551,-0.32783859121348813,-0.4023855718103875,-0.41209759517529576,-0.365262016002827,-0.4719002018162258,-0.5819025096710102,-0.4289104160290525,-0.8239812789074406,-0.7009734126047737,-0.7468719001588432,-0.8695316232059915,-0.6530917852937081,-0.7699130623103568,-0.9598097926164909,-0.8039449254162188,-0.9081116534364984,-0.846591231074262,-0.8496950693893149,-0.6554852451264319,-0.7720924642445822,-0.7882396259810781,-0.8813284337164059,-0.7964657171344387,-0.6145694809231445,-0.5719756449652335,-0.723973623758684,-0.6101801037448253,-0.589825210770542,-0.5863467624744242,-0.6586626325227714
20009,-0.19437677162498726,0.22864002102411918,0.09231799180979185,0.01674946465954895,-0.12349269383206192,0.004037734919211541,0.08223732651275675,0.03284391071401926,-0.1025141467061337,0.0822425648865786,0.09665182936033236,-0.046222052290062904,-0.050584342282132565,0.03056602351813752,-0.05545111626342686,0.07702906041185278,0.21646063926837608,-0.02555777304012436,-0.023273583247849977,-0.00696251031407618,-0.1452317593687813,-0.05350630725277056,-0.2793475390097331,-0.2061730845443104,-0.3104851168559878,-0.3000133418952028,-0.3146167285912994,-0.20498342833727284,-0.2822713163527309,-0.3378331178420822,-0.3115570265692382,-0.16074339277692992,-0.1420185148166274,-0.26789347402556485,-0.014109114984388688,-0.028475995023345017,-0.1399123140415205,-0.10446502106197354,0.029402188046552636,0.046933154602982634,0.010163244616565844,0.0007294712155225813,0.07053828527224047,0.08114781198405083,0.13491860970572667
2000x,-0.07334050430579163,0.03123280110583434,0.1224059703231697,0.06251850476438967,-0.0010780214115789916,0.07317561693752819,0.11126458791649402,-0.08307252314602809,0.14440449015907053,0.05521132980487055,-0.10034918166175522,-0.0782188585029827,-0.09954142011601239,-0.027969805490550927,0.03698092768482701,0.061615591058673605,-0.03036916517315371,0.07772141876651305,-0.04881059775849504,-0.14797305453837425,-0.08240849442210622,-0.08564005133005152,-0.14817510190738786,-0.2711886825824936,-0.2586199247447801,-0.17817393455393066,-0.2783465022712094,-0.057825986106939564,-0.3861981619887155,-0.14577344248692298,-0.1150195469297017,-0.09642385762779301,-0.10445065793358785,-0.17276358389920599,0.034779156360867605,0.0011582783237153726,0.004048178688012077,0.023505933233162035,0.12066509178528707,-0.04653021783574172,0.03209928415011827,0.01583918613255543,0.13630327288167587,0.1691087422910984,0.14316783990317017
20014,-0.02689966084860323,-0.04689463423265303,-0.028390653300625478,-0.05296475652348395,0.10701312104532079,-0.08588218042798262,-0.003937341203587283,0.0023673860797339408,-0.010768123925718624,0.0707982396122774,0.09705495701919896,-0.08980200020240989,-0.06429640389659641,0.04741022209903345,0.13238163021167576,-0.00680375851524137,0.0581697125819679,-0.12275552299013578,0.16769172857806683,-0.10879832394860237,-0.22068362374168488,-0.13299459716547096,-0.2758668413497114,-0.1479303017239894,-0.16487659142511116,-0.21382159741844892,-0.1592936714100329,-0.28868713027281667,-0.09689896675130058,-0.18197504988072333,-0.1296659312041577,-0.20000762269528335,-0.08943788422276651,-0.15667350254392914,-0.004919407531605205,-0.017051163169103337,0.04287792392031996,0.024404101188698263,-0.04042779268917199,-0.050675579831839124,0.03623897423376435,0.1213143714526005,-0.03348165174661294,0.12641725668661796,0.15202533718855515
20017,0.19702981972155306,-0.003025361457999913,0.11592816389519892,0.06458327288017449,-0.00841600556552985,-0.023955353512431235,0.07414768888698,0.003332886401335177,-0.05750361077008721,-0.013598056446693338,0.13850900802398808,0.0030182552804849817,-0.09133879580533655,0.012407516476103338,0.02279833245537542,-0.06242048395323771,-0.08533357301482178,0.09324502542229819,-0.0688912806616598,-0.18080268792527432,-0.00744988961891202,-0.21817446273140817,-0.21823335722098575,-0.1854484439145167,-0.34822508014605746,-0.466884113216773,-0.12141295447528941,-0.27883757134656095,-0.46091996134895663,-0.20809405375437223,-0.1950414818327753,-0.3230776843635986,-0.2848948362367183,-0.20096750606175426,-0.28172402418918135,-0.2299133400334777,-0.28035545015733965,-0.125572638080587,-0.281274432063682,-0.08475744355903714,-0.026521736767380136,-0.10240454026582871,-0.09711778678989913,-0.0019946515942360216,-0.11994187717232087
20018,-0.18982791298231183,-0.00244895854408865,0.08804406893649848,-0.005504937429667803,0.08703253786929077,-0.04487187317398185,0.1303102478375284,0.0406356671849875,-0.09638863537735184,0.1685369613151143,0.02744386270728491,0.04074639289314418,0.1717540066396378,-0.01536329670058853,0.011487076951487957,0.11663835475716139,-0.14061701612666516,0.1093182390534073,0.09599155958588969,-0.07719765052720073,-0.009111890172507749,-0.26690639232627583,0.04439212203563081,-0.08905399313933278,-0.025877170615866696,-0.3234393686743822,-0.08056188241031285,-0.09223058047857224,-0.18392818117238804,-0.0835662664654226,-0.21250024507944626,-0.05651788043793332,0.14152803499652405,0.03404114015880142,-0.05052613686833205,-0.038245458890429206,-0.09979823010277786,-0.04684334169751517,0.08317837922529833,0.19790898761479073,0.20727930725484822,0.24671795099381497,0.12706279491237704,0.13656582543713724,0.24820113888381926
2001x,-0.017787150079060468,0.00485514181379345,-0.0658479423557425,0.07091159813631678,0.15984061509771808,0.08237638201986461,0.1516490856746236,0.07248444653231761,0.04923022260285907,-0.0003020770799524713,-0.036662865920662,0.05632543605868133,-0.05461562782589599,0.04882426951831113,-0.022991313456043647,0.04027447213700007,-0.05508317535553618,0.04730945914287986,-0.0433944390065476,0.09708932842607677,-0.19930531285408765,-0.010634942576159157,-0.21308179487297824,-0.12509526849558228,-0.16802882934552127,-0.1682707901343508,-0.18727306379919756,-0.3025400013800117,-0.11535581845133833,-0.14637043484311438,-0.11650667090333774,-0.1916824565906756,-0.16243152353424709,-0.13129505258413907,-0.07878565465413342,-0.1119082120219804,-0.1221965096537012,-0.1305270395097016,0.017334501611775688,-0.07998644780833075,-0.07324568498359518,-0.05199988167224526,0.08402674374822425,0.06679379334701062,0.17227163911306692
20100,-0.023751257127829918,-0.07974113763229075,0.08015040974599993,0.09828151072911484,0.13420945864136063,0.024062520951519516,-0.009885829077077166,0.01215956302070069,-0.13777295596331035,-0.017872182482428667,-0.007130669574698795,-0.04840352379672608,-0.11853214882254312,-0.017640028796021577,-0.013968121356534663,-0.06894222508305174,-0.24751393463020002,-0.006838156156901115,-0.21753218713502182,-0.062414370825070536,-0.2972532154951114,-0.3746108602451698,-0.34541429548204977,-0.27710374497628915,-0.2217895043472697,-0.40126551115830805,-0.31166932652693213,-0.3451688040575335,-0.28803486737470924,-0.30025477036195397,-0.40800760272416925,-0.41508674750026947,-0.49837626935156176,-0.3762526836456893,-0.3316626674061092,-0.2637616012998926,-0.2810512227489001,-0.3309403633104486,-0.3349539979065974,-0.23368690693068922,-0.3139513699930198,-0.19838468685926047,-0.22756423590960767,-0.31633539817015466,-0.20866982341967366
20110,-0.014889773265169888,0.030548340908333103,0.09568046325998075,0.14517448829261342,0.12855098313832444,0.07077255675697938,-0.08181103459569149,0.13081998957865545,-0.00820483251152046,-0.058934441287573566,0.048932972738396696,-0.015253107041602022,-0.17830752536589556,-0.02967194245561383,-0.10770149108057041,-0.15238208743807152,-0.24888640167646298,-0.06310990845358122,-0.1858727976017834,-0.3652019261720426,-0.3442762155804987,-0.2362906704036492,-0.2276005450575164,-0.1140428479620455,-0.3709615857530886,-0.2376640046408633,-0.3982587586017535,-0.5767770212407645,-0.49037424372341226,-0.3660056909244264,-0.4709210896905244,-0.36047451106286,-0.37735303598905434,-0.2717607435473251,-0.33438379025801335,-0.38156246810887956,-0.33005322484455035,-0.34475733913533935,-0.3019860576197393,-0.2898294640253821,-0.23829071901690113,-0.27211826084795937,-0.5088724699457771,-0.23122111731056066,-0.32227017236701244
20120,-0.0018825236267404552,0.10110840667184672,-0.07415394114743269,0.011875313619164355,-0.07355225874506982,-0.10321537736236941,-0.0945034900194152,-0.025099442163571642,-0.07551624405427391,0.02666581655505027,0.014598914940689885,0.038348540716503926,-0.055291704430313955,-0.08356053269354603,0.014026416988322882,-0.24218920792102436,-0.11046443512303475,-0.0422554312459325,-0.24883234931076129,-0.13523217894622241,-0.2260663705579566,-0.21779273232090035,-0.09971574495162852,-0.27437173197328135,-0.31688800894874697,-0.2858350467282298,-0.1788598748530091,-0.2785752481233191,-0.23971529157905566,-0.2837821676841249,-0.445703026100304,-0.46988618208318517,-0.29068561112084557,-0.253771090338142,-0.18300331440278728,-0.4337543467900219,-0.3090478907658938,-0.4217964165768676,-0.2221089003057907,-0.32316939164572267,-0.2065894278576057,-0.16874640300268123,-0.058225442611273936,-0.007693111719364376,-0.2420722405675495
2014x,-0.017778082545339205,-0.03942972625415082,-0.02202377168519936,-0.06969041281755038,-0.07430377634277407,-0.04096662101436965,0.15873557323484666,-0.01601487779302594,0.02435277623830553,0.09911552609512607,-0.15972818315338894,-0.05726702665526136,0.08488841708751942,0.0293817200441393,-0.026078798073332514,0.0896705851221568,-0.09235083126028241,0.011245265213752067,0.01330124979455011,-0.09115804204657246,-0.23818155009781633,-0.1305992571741929,-0.09544207961477547,-0.18658005022481944,-0.10872457655622078,-0.1641146624702492,0.0328039985561662,-0.19931273716576153,-0.16172002665577456,-0.08207709023700864,-0.1139950368002054,-0.029736843532022647,-0.06930138471422856,-0.21196326483208966,-0.17394560558672179,-0.0956210461271548,-0.15179007117232116,0.04759021207432601,0.06911297862929082,-0.08440355971266536,0.17362431840735953,0.25593494478489875,0.062325269249430965,0.000687106116644659,0.14649758400782067
2015x,-0.17779426013896532,-0.0461061083659944,0.13259493248941323,0.12147027337359437,0.23128320291357563,-0.10609567034485108,-0.03976430591043127,0.19655704104998556,-0.01774314642898696,0.07819626071789845,0.09501979796676292,-0.14701766217662865,0.16886590217586275,0.004233175983874071,-0.02838182028017075,-0.02352569631234749,-0.08131587739550829,-0.030705243119859872,-0.07962651717291522,-0.09024272145353344,-0.004866627023322009,-0.15951281713901158,-0.09104689834189135,-0.1286427503147577,-0.10162628346016817,-0.26253296720353436,-0.33226896468677913,-0.19030838584298285,-0.16957125416798674,-0.26307276290393605,-0.21003383796483396,-0.050576377621324525,-0.17761098174843049,-0.04768806492939082,-0.18197891629210317,-0.17537827616946833,0.1606153944358278,-0.0493674154246512,-0.1671170036960882,-0.034645157597224224,-0.070898329086957,0.25145357356705156,0.10382958431356419,0.08220341722332591,-0.06412790323675478
20160,0.03057028651261276,0.08393165343904636,-0.15243125147589204,0.10896260692202236,-0.05467048255170217,-0.053368074237452566,-0.097229096215407,0.05886049537144742,0.023305992084209456,-0.15967952851411904,-0.12993856062656484,-0.060569113744037874,-0.11776283265346969,-0.15920615872775845,-0.22531476525135088,-0.0769110533410521,0.013330575085939364,-0.1671127759184391,-0.2723859575045896,-0.13128449220774377,-0.15447429452214428,-0.19325094372650706,-0.3341297890707867,-0.35705429545177864,-0.14424488615491005,-0.37419201343571146,-0.22719971622407262,-0.253330880118735,-0.46792731030816326,-0.2368334765626949,-0.35074114647920857,-0.3469895805967761,-0.29145540956491867,-0.16114439605609565,-0.4085597237350122,-0.26967819679098176,-0.1990300425835537,-0.2299324533497974,-0.20383649497548037,-0.26501771068072777,-0.19895515484192233,-0.12208276137927067,-0.28788116717311596,-0.11432426649157186,-0.3016986930593982
2017x,0.005892480107249569,0.17293406133053424,-0.09965765082562708,-0.006088902126099201,-0.023295983243010295,0.1678942532488485,-0.1441291720571617,-0.05615364951709109,-0.03997964947290127,-0.10134749361427883,-0.04763096246201429,-0.09181422468098177,-0.09084112659604789,0.016743606159270327,0.19548508579722962,-0.09794673514082063,-0.2075636468052432,-0.2674068852682826,-0.07521530031397011,-0.13480335550260447,-0.26349720227416173,-0.2051461941570129,-0.07966447415441832,-0.3834612470965736,-0.5728922103389713,-0.7762494006784995,-0.5522788271121009,-0.5024657817522111,-0.44137595216012226,-0.3022542346569994,-0.48654960113339957,-0.3901543227852397,-0.4860665591428005,-0.4263537756543736,-0.23628058937567115,-0.30672568734914457,-0.26044330688056905,-0.3869662666601948,-0.2837933167364326,-0.3324045182308116,-0.33894340620361363,-0.1384745560529832,-0.4079252041551028,-0.3728061044660874,0.03897860756370741
2018x,-0.1255898296029889,-0.1171117096579988,-0.039892405060499084,0.03219053615316471,-0.08813093030165911,0.027456951625323203,0.01296759285667938,0.1221092668237931,0.0016066484689808425,-0.09181696468292,-0.06219445734004563,-0.09703217858551219,-0.11634447021973829,0.06701282542992157,-0.04731697553306989,-0.16095442864732756,0.09620324842852374,-0.053002034316622884,-0.22326458950615055,-0.21942967041717729,-0.18814322413804002,-0.2918314023949736,-0.41154639014616967,-0.3961414969419127,-0.3488245532426206,-0.32781455392449377,0.2673318576146658,-0.43253337064188585,-0.3218802245215904,-0.35913527233590425,-0.3686932348265686,-0.4650611729594986,-0.36578444250011116,-0.2827999268308029,-0.2880368804183857,-0.4456020032270996,-0.26706148638732785,-0.35183527502442996,-0.20158448213045746,-0.39522741307155185,-0.2589725103518624,-0.29262688973989615,-0.38720960320987835,-0.18973480924132297,-0.4790631644387481
